Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps)
21/03/2020 12:24:06.382,109317,AM1V310 @312248,16356,F6FF2200F5FF,-1,3.4,-1.1
21/03/2020 12:24:06.411,109339,AM1V310 @312248,16362,E8FF2100F5FF,-2.4,3.3,-1.1
21/03/2020 12:24:06.472,109400,AM1V310 @312248,16368,EDFF1C00F2FF,-1.9,2.8,-1.4
21/03/2020 12:24:06.591,109520,AM1V310 @312248,16374,E9FF1D00F5FF,-2.3,2.9,-1.1
21/03/2020 12:24:06.631,109560,AM1V310 @312248,16381,F2FF1C00FAFF,-1.4,2.8,-0.6
21/03/2020 12:24:06.631,109560,AM1V310 @312248,16387,F2FF1C00FAFF,-1.4,2.8,-0.6
21/03/2020 12:24:06.711,109639,AM1V310 @312248,16393,F0FF17000500,-1.6,2.3,0.5
21/03/2020 12:24:06.737,109665,AM1V310 @312248,16399,E7FF1500FFFF,-2.5,2.1,-0.1
21/03/2020 12:24:06.771,109699,AM1V310 @312248,16406,D6FF17000000,-4.2,2.3,0
21/03/2020 12:24:06.831,109760,AM1V310 @312248,16412,DEFF17000000,-3.4,2.3,0
21/03/2020 12:24:06.861,109789,AM1V310 @312248,16418,E9FF1700FFFF,-2.3,2.3,-0.1
21/03/2020 12:24:06.921,109849,AM1V310 @312248,16424,F0FF1400FCFF,-1.6,2,-0.4
21/03/2020 12:24:06.982,109910,AM1V310 @312248,16431,DDFF1400FAFF,-3.5,2,-0.6
21/03/2020 12:24:07.011,109939,AM1V310 @312248,16437,F0FF15000200,-1.6,2.1,0.2
21/03/2020 12:24:07.072,110000,AM1V310 @312248,16443,DDFF23000C00,-3.5,3.5,1.2
21/03/2020 12:24:07.131,110059,AM1V310 @312248,16449,E0FF27001000,-3.2,3.9,1.6
21/03/2020 12:24:07.162,110090,AM1V310 @312248,16456,D8FF31000900,-4,4.9,0.9
21/03/2020 12:24:07.221,110150,AM1V310 @312248,16462,CDFF3F000500,-5.1,6.3,0.5
21/03/2020 12:24:07.282,110210,AM1V310 @312248,16468,C5FF50000200,-5.9,8,0.2
21/03/2020 12:24:07.311,110239,AM1V310 @312248,16474,B0FF65000000,-8,10.1,0
21/03/2020 12:24:07.372,110300,AM1V310 @312248,16481,ACFF7500F5FF,-8.4,11.7,-1.1
21/03/2020 12:24:07.432,110360,AM1V310 @312248,16487,9DFF8900DDFF,-9.9,13.7,-3.5
21/03/2020 12:24:07.461,110389,AM1V310 @312248,16493,C9FFA800C6FF,-5.5,16.8,-5.8
21/03/2020 12:24:07.581,110510,AM1V310 @312248,16499,76FFD300C5FF,-13.8,21.1,-5.9
21/03/2020 12:24:07.582,110511,AM1V310 @312248,16506,9BFF0001D2FF,-10.1,25.6,-4.6
21/03/2020 12:24:07.642,110570,AM1V310 @312248,16512,97FF2301A3FF,-10.5,29.1,-9.3
21/03/2020 12:24:07.671,110599,AM1V310 @312248,16518,EAFF3F0199FF,-2.2,31.9,-10.3
21/03/2020 12:24:07.732,110660,AM1V310 @312248,16524,33FF4F0180FF,-20.5,33.5,-12.8
21/03/2020 12:24:07.761,110689,AM1V310 @312248,16531,C5FEF8003CFE,-31.5,24.8,-45.2
21/03/2020 12:24:07.822,110750,AM1V310 @312248,16537,B300C80058FC,17.9,20,-93.6
21/03/2020 12:24:07.882,110810,AM1V310 @312248,16543,4001E7007AF9,32,23.1,-167
21/03/2020 12:24:07.911,110839,AM1V310 @312248,16549,04070204D1F5,179.6,102.6,-260.7
21/03/2020 12:24:07.972,110900,AM1V310 @312248,16556,6308900144F5,214.7,40,-274.8
21/03/2020 12:24:08.032,110961,AM1V310 @312248,16562,E809CE04F3F4,253.6,123,-282.9
21/03/2020 12:24:08.061,110989,AM1V310 @312248,16568,6B04E9054CF8,113.1,151.3,-197.2
21/03/2020 12:24:08.122,111050,AM1V310 @312248,16574,A3FC720AB4FD,-86.1,267.4,-58.8
21/03/2020 12:24:08.181,111110,AM1V310 @312248,16581,18F2A210EB03,-356,425.8,100.3
21/03/2020 12:24:08.211,111139,AM1V310 @312248,16587,CDEC4312030B,-491.5,467.5,281.9
21/03/2020 12:24:08.272,111200,AM1V310 @312248,16593,59F2B114E610,-349.5,529.7,432.6
21/03/2020 12:24:08.332,111261,AM1V310 @312248,16599,15FFFA168B16,-23.5,588.2,577.1
21/03/2020 12:24:08.361,111289,AM1V310 @312248,16606,23099E14D311,233.9,527.8,456.3
21/03/2020 12:24:08.422,111350,AM1V310 @312248,16612,CDFB0CFCDAFC,-107.5,-101.2,-80.6
21/03/2020 12:24:08.481,111410,AM1V310 @312248,16618,850183F70AF9,38.9,-217.3,-178.2
21/03/2020 12:24:08.512,111440,AM1V310 @312248,16624,3EF933F352F9,-173,-327.7,-171
21/03/2020 12:24:08.572,111500,AM1V310 @312248,16631,9002BAEE28F9,65.6,-442.2,-175.2
21/03/2020 12:24:08.632,111560,AM1V310 @312248,16637,BD0B91EFE8FB,300.5,-420.7,-104.8
21/03/2020 12:24:08.661,111589,AM1V310 @312248,16643,6C0904F4A6FF,241.2,-306.8,-9
21/03/2020 12:24:08.753,111681,AM1V310 @312248,16649,4F09C9FE3703,238.3,-31.1,82.3
21/03/2020 12:24:08.784,111712,AM1V310 @312248,16656,85021DFDCE06,64.5,-73.9,174.2
21/03/2020 12:24:08.811,111739,AM1V310 @312248,16662,1800A1FFF707,2.4,-9.5,203.9
21/03/2020 12:24:08.872,111800,AM1V310 @312248,16668,8101D7008808,38.5,21.5,218.4
21/03/2020 12:24:08.932,111860,AM1V310 @312248,16674,45FD60FFD606,-69.9,-16,175
21/03/2020 12:24:08.961,111889,AM1V310 @312248,16681,62F915FC4603,-169.4,-100.3,83.8
21/03/2020 12:24:09.022,111950,AM1V310 @312248,16687,F403C3FEBF00,101.2,-31.7,19.1
21/03/2020 12:24:09.081,112009,AM1V310 @312248,16693,690074FFA501,10.5,-14,42.1
21/03/2020 12:24:09.112,112040,AM1V310 @312248,16699,9.40064E+11,14.8,10,64.2
21/03/2020 12:24:09.172,112100,AM1V310 @312248,16706,98FF66002502,-10.4,10.2,54.9
