Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps)
21:32.6,77069,AM1V310 @312248,12235,0B002F00F9FF,1.1,4.7,-0.7
21:32.7,77096,AM1V310 @312248,12241,15003800F7FF,2.1,5.6,-0.9
21:32.7,77157,AM1V310 @312248,12247,EBFF3A00FEFF,-2.1,5.8,-0.2
21:32.8,77217,AM1V310 @312248,12253,F5FF2C00FEFF,-1.1,4.4,-0.2
21:32.8,77246,AM1V310 @312248,12260,DBFF2A000900,-3.7,4.2,0.9
21:32.9,77307,AM1V310 @312248,12266,DAFF27000700,-3.8,3.9,0.7
21:32.9,77366,AM1V310 @312248,12272,A9FF4F00EDFF,-8.7,7.9,-1.9
21:33.0,77396,AM1V310 @312248,12278,BCFF5700E0FF,-6.8,8.7,-3.2
21:33.0,77456,AM1V310 @312248,12285,9CFF5C00F8FF,-10,9.2,-0.8
21:33.1,77517,AM1V310 @312248,12291,95FF6B001700,-10.7,10.7,2.3
21:33.1,77546,AM1V310 @312248,12297,A3FF7E003100,-9.3,12.6,4.9
21:33.2,77607,AM1V310 @312248,12303,D0FF9D003600,-4.8,15.7,5.4
21:33.2,77667,AM1V310 @312248,12310,2D00D9000200,4.5,21.7,0.2
21:33.3,77696,AM1V310 @312248,12316,AA00590170FF,17,34.5,-14.4
21:33.4,77788,AM1V310 @312248,12322,AC012E02B5FE,42.8,55.8,-33.1
21:33.4,77822,AM1V310 @312248,12328,9BFF6E040FFD,-10.1,113.4,-75.3
21:33.5,77876,AM1V310 @312248,12335,5204960881FA,110.6,219.8,-140.7
21:33.5,77906,AM1V310 @312248,12341,FB0AD70548FA,281.1,149.5,-146.4
21:33.5,77967,AM1V310 @312248,12347,1C045701A1FE,105.2,34.3,-35.1
21:33.6,77996,AM1V310 @312248,12353,F401B1FA4508,50,-135.9,211.7
21:33.6,78056,AM1V310 @312248,12360,CF009DF58513,20.7,-265.9,499.7
21:33.7,78116,AM1V310 @312248,12366,BB0181F3B21A,44.3,-319.9,683.4
21:33.7,78147,AM1V310 @312248,12372,D3FCA9EF951D,-81.3,-418.3,757.3
21:33.8,78207,AM1V310 @312248,12378,38FF7FF3E919,-20,-320.1,663.3
21:33.8,78266,AM1V310 @312248,12385,93F46DFC3C05,-292.5,-91.5,134
21:33.9,78296,AM1V310 @312248,12391,1902F7FE9801,53.7,-26.5,40.8
21:33.9,78356,AM1V310 @312248,12397,09FFC3037CFC,-24.7,96.3,-90
21:34.0,78416,AM1V310 @312248,12403,68033A0606F7,87.2,159.4,-229.8
21:34.0,78447,AM1V310 @312248,12410,88044208FCF2,116,211.4,-333.2
21:34.1,78507,AM1V310 @312248,12416,0009830880EE,230.4,217.9,-448
21:34.1,78567,AM1V310 @312248,12422,0503310853EC,77.3,209.7,-503.7
21:34.2,78596,AM1V310 @312248,12428,1E040C08CBEE,105.4,206,-440.5
21:34.2,78656,AM1V310 @312248,12435,690064047BF3,10.5,112.4,-320.5
21:34.3,78716,AM1V310 @312248,12441,1D0010012AF9,2.9,27.2,-175
21:34.3,78746,AM1V310 @312248,12447,E0FF20FFD3FD,-3.2,-22.4,-55.7
