Logged started on,05/04/2020 15:10:47
Feature,Accelerometer
Nodes,AM1V310 @312248

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg)
05/04/2020 15:15:07.420,259615,AM1V310 @312248,36457,DA039A001C00,986,154,28
05/04/2020 15:15:07.446,259634,AM1V310 @312248,36463,C40392002B00,964,146,43
05/04/2020 15:15:07.480,259668,AM1V310 @312248,36470,F4036B002500,1012,107,37
05/04/2020 15:15:07.570,259758,AM1V310 @312248,36476,CB0300006700,971,0,103
05/04/2020 15:15:07.597,259785,AM1V310 @312248,36482,230408001500,1059,8,21
05/04/2020 15:15:07.660,259848,AM1V310 @312248,36488,68041A00B8FF,1128,26,-72
05/04/2020 15:15:07.690,259878,AM1V310 @312248,36495,AE071D00D9FE,1966,29,-295
05/04/2020 15:15:07.720,259908,AM1V310 @312248,36501,CD07D7FE30FB,1997,-297,-1232
05/04/2020 15:15:07.780,259968,AM1V310 @312248,36507,CD07FC0633F8,1997,1788,-1997
05/04/2020 15:15:07.840,260028,AM1V310 @312248,36513,CD07BFF92903,1997,-1601,809
05/04/2020 15:15:07.870,260058,AM1V310 @312248,36520,CD07DB0370FD,1997,987,-656
05/04/2020 15:15:07.930,260118,AM1V310 @312248,36526,CD07DAFFFDFD,1997,-38,-515
05/04/2020 15:15:07.990,260178,AM1V310 @312248,36532,CD07AE0740FC,1997,1966,-960
05/04/2020 15:15:08.021,260209,AM1V310 @312248,36538,CD07CD07CE07,1997,1997,1998
05/04/2020 15:15:08.080,260268,AM1V310 @312248,36545,06F9CD07CE07,-1786,1997,1998
05/04/2020 15:15:08.141,260329,AM1V310 @312248,36551,CF01CD07CE07,463,1997,1998
05/04/2020 15:15:08.170,260358,AM1V310 @312248,36557,CD07CD070704,1997,1997,1031
05/04/2020 15:15:08.230,260418,AM1V310 @312248,36563,CD07CD073201,1997,1997,306
05/04/2020 15:15:08.290,260478,AM1V310 @312248,36570,CD07B8022C01,1997,696,300
05/04/2020 15:15:08.321,260508,AM1V310 @312248,36576,CD0732F83DFC,1997,-1998,-963
05/04/2020 15:15:08.410,260599,AM1V310 @312248,36582,CD07B5F9B7FE,1997,-1611,-329
05/04/2020 15:15:08.440,260628,AM1V310 @312248,36588,CD0744F811FC,1997,-1980,-1007
05/04/2020 15:15:08.470,260658,AM1V310 @312248,36595,CD0777F80F05,1997,-1929,1295
05/04/2020 15:15:08.530,260717,AM1V310 @312248,36601,7F056302ECFA,1407,611,-1300
05/04/2020 15:15:08.590,260778,AM1V310 @312248,36607,CA04E2FFBCFF,1226,-30,-68
05/04/2020 15:15:08.650,260838,AM1V310 @312248,36613,E702DB01F9FF,743,475,-7
05/04/2020 15:15:08.680,260868,AM1V310 @312248,36620,9A0407003600,1178,7,54
05/04/2020 15:15:08.770,260958,AM1V310 @312248,36626,42030C01BCFF,834,268,-68
05/04/2020 15:15:08.799,260987,AM1V310 @312248,36632,A50473FFABFF,1189,-141,-85
05/04/2020 15:15:08.861,261048,AM1V310 @312248,36638,7303D000FCFF,883,208,-4
05/04/2020 15:15:08.890,261078,AM1V310 @312248,36645,2B043400DAFF,1067,52,-38
05/04/2020 15:15:08.921,261108,AM1V310 @312248,36651,F803BBFF47FF,1016,-69,-185
05/04/2020 15:15:08.980,261168,AM1V310 @312248,36657,D3032800A6FF,979,40,-90
05/04/2020 15:15:09.041,261229,AM1V310 @312248,36663,D2030200C7FF,978,2,-57
05/04/2020 15:15:09.070,261258,AM1V310 @312248,36670,D6030900C5FF,982,9,-59
05/04/2020 15:15:09.130,261318,AM1V310 @312248,36676,E703E1FFB5FF,999,-31,-75
05/04/2020 15:15:09.190,261378,AM1V310 @312248,36682,DA030C009DFF,986,12,-99
05/04/2020 15:15:09.221,261409,AM1V310 @312248,36688,D9030200B2FF,985,2,-78
05/04/2020 15:15:09.280,261468,AM1V310 @312248,36695,CB03EFFFB4FF,971,-17,-76
05/04/2020 15:15:09.341,261529,AM1V310 @312248,36701,E3030600A3FF,995,6,-93
05/04/2020 15:15:09.370,261558,AM1V310 @312248,36707,E4031700D1FF,996,23,-47
05/04/2020 15:15:09.430,261617,AM1V310 @312248,36713,DB0306008EFF,987,6,-114
05/04/2020 15:15:09.490,261678,AM1V310 @312248,36720,DF0306009EFF,991,6,-98
05/04/2020 15:15:09.520,261708,AM1V310 @312248,36726,D3030600ADFF,979,6,-83
05/04/2020 15:15:09.580,261768,AM1V310 @312248,36732,D703350099FF,983,53,-103
05/04/2020 15:15:09.640,261828,AM1V310 @312248,36738,DF030900A1FF,991,9,-95
05/04/2020 15:15:09.670,261858,AM1V310 @312248,36745,D4030E00A0FF,980,14,-96
05/04/2020 15:15:09.730,261918,AM1V310 @312248,36751,D5031F009DFF,981,31,-99
05/04/2020 15:15:09.790,261978,AM1V310 @312248,36757,D7031600A1FF,983,22,-95
05/04/2020 15:15:09.820,262008,AM1V310 @312248,36763,D9031700A1FF,985,23,-95
05/04/2020 15:15:09.880,262068,AM1V310 @312248,36770,E903FEFF96FF,1001,-2,-106
05/04/2020 15:15:09.940,262128,AM1V310 @312248,36776,D1032F0092FF,977,47,-110
05/04/2020 15:15:09.970,262158,AM1V310 @312248,36782,D603140084FF,982,20,-124
05/04/2020 15:15:10.030,262218,AM1V310 @312248,36788,D5031A0098FF,981,26,-104
05/04/2020 15:15:10.090,262278,AM1V310 @312248,36795,D703170091FF,983,23,-111
05/04/2020 15:15:10.120,262308,AM1V310 @312248,36801,D4031F0090FF,980,31,-112
05/04/2020 15:15:10.180,262368,AM1V310 @312248,36807,D903210089FF,985,33,-119
05/04/2020 15:15:10.210,262398,AM1V310 @312248,36813,E003200081FF,992,32,-127
05/04/2020 15:15:10.270,262458,AM1V310 @312248,36820,D6031700A2FF,982,23,-94
05/04/2020 15:15:10.330,262518,AM1V310 @312248,36826,D20319009AFF,978,25,-102
05/04/2020 15:15:10.360,262548,AM1V310 @312248,36832,CE03060094FF,974,6,-108
05/04/2020 15:15:10.420,262608,AM1V310 @312248,36838,D80339009BFF,984,57,-101
05/04/2020 15:15:10.480,262668,AM1V310 @312248,36845,D303050094FF,979,5,-108
05/04/2020 15:15:10.540,262728,AM1V310 @312248,36851,C603430076FF,966,67,-138
05/04/2020 15:15:10.570,262758,AM1V310 @312248,36857,DD03310081FF,989,49,-127
