Logged started on,05/04/2020 16:02:34
Feature,Gyroscope
Nodes,AM1V310 @312248

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps)
05/04/2020 16:05:36.587,182058,AM1V310 @312248,32640,4FFFA8005F00,-17.7,16.8,9.5
05/04/2020 16:05:36.645,182107,AM1V310 @312248,32647,83FFED004300,-12.5,23.7,6.7
05/04/2020 16:05:36.675,182137,AM1V310 @312248,32653,62FFF8006F00,-15.8,24.8,11.1
05/04/2020 16:05:36.735,182198,AM1V310 @312248,32659,83FFFB007E00,-12.5,25.1,12.6
05/04/2020 16:05:36.854,182318,AM1V310 @312248,32665,50FF03019B00,-17.6,25.9,15.5
05/04/2020 16:05:36.892,182355,AM1V310 @312248,32672,CEFF6B016B00,-5,36.3,10.7
05/04/2020 16:05:36.892,182355,AM1V310 @312248,32678,6400DF012B00,10,47.9,4.3
05/04/2020 16:05:36.944,182407,AM1V310 @312248,32684,3401AF02BAFF,30.8,68.7,-7
05/04/2020 16:05:36.975,182437,AM1V310 @312248,32690,A8002304EDFE,16.8,105.9,-27.5
05/04/2020 16:05:37.035,182497,AM1V310 @312248,32697,D902120841FC,72.9,206.6,-95.9
05/04/2020 16:05:37.154,182617,AM1V310 @312248,32703,03055E0EA5F7,128.3,367.8,-213.9
05/04/2020 16:05:37.195,182657,AM1V310 @312248,32709,FD15DC0C65F8,562.9,329.2,-194.7
05/04/2020 16:05:37.195,182657,AM1V310 @312248,32715,BDFF17FCF60D,-6.7,-100.1,357.4
05/04/2020 16:05:37.244,182707,AM1V310 @312248,32722,3100C0EC7324,4.9,-492.8,933.1
05/04/2020 16:05:37.274,182737,AM1V310 @312248,32728,ECFBF4E26D28,-104.4,-743.6,1034.9
05/04/2020 16:05:37.335,182798,AM1V310 @312248,32734,3E008ADBA41D,6.2,-933.4,758.8
05/04/2020 16:05:37.394,182857,AM1V310 @312248,32740,9AF1DBF1D10A,-368.6,-362.1,276.9
05/04/2020 16:05:37.424,182887,AM1V310 @312248,32747,7812460B27F8,472.8,288.6,-200.9
05/04/2020 16:05:37.484,182947,AM1V310 @312248,32753,0A07BE10D9EE,180.2,428.6,-439.1
05/04/2020 16:05:37.544,183007,AM1V310 @312248,32759,1F088210FAE7,207.9,422.6,-615
05/04/2020 16:05:37.574,183037,AM1V310 @312248,32765,71FE3D0C61E6,-39.9,313.3,-655.9
05/04/2020 16:05:37.635,183098,AM1V310 @312248,32772,A80041097DF1,16.8,236.9,-371.5
05/04/2020 16:05:37.695,183157,AM1V310 @312248,32778,D6FCC1009EFA,-81,19.3,-137.8
05/04/2020 16:05:37.725,183187,AM1V310 @312248,32784,3B03BD036E04,82.7,95.7,113.4
05/04/2020 16:05:37.784,183247,AM1V310 @312248,32790,A4017E0070FF,42,12.6,-14.4
05/04/2020 16:05:37.844,183307,AM1V310 @312248,32797,EFFF42FF5EFD,-1.7,-19,-67.4
05/04/2020 16:05:37.874,183337,AM1V310 @312248,32803,3B01D0FF20FE,31.5,-4.8,-48
05/04/2020 16:05:37.934,183397,AM1V310 @312248,32809,A1003300BEFE,16.1,5.1,-32.2
05/04/2020 16:05:37.995,183457,AM1V310 @312248,32815,9CFFC5FEA800,-10,-31.5,16.8
05/04/2020 16:05:38.024,183487,AM1V310 @312248,32822,5E0070FF5D00,9.4,-14.4,9.3
05/04/2020 16:05:38.085,183547,AM1V310 @312248,32828,A9006DFF1501,16.9,-14.7,27.7
05/04/2020 16:05:38.145,183607,AM1V310 @312248,32834,23004CFF9E00,3.5,-18,15.8
05/04/2020 16:05:38.174,183637,AM1V310 @312248,32840,6800B2FF3100,10.4,-7.8,4.9
05/04/2020 16:05:38.265,183728,AM1V310 @312248,32847,13019CFFC1FF,27.5,-10,-6.3
05/04/2020 16:05:38.298,183761,AM1V310 @312248,32853,CEFFB4FF6300,-5,-7.6,9.9
05/04/2020 16:05:38.325,183787,AM1V310 @312248,32859,B4FFFEFF3600,-7.6,-0.2,5.4
05/04/2020 16:05:38.384,183847,AM1V310 @312248,32865,F7FF4B00E3FF,-0.9,7.5,-2.9
05/04/2020 16:05:38.474,183937,AM1V310 @312248,32872,00004F00F0FF,0,7.9,-1.6
05/04/2020 16:05:38.508,183971,AM1V310 @312248,32878,00003C00FCFF,0,6,-0.4
05/04/2020 16:05:38.535,183997,AM1V310 @312248,32884,07003500F7FF,0.7,5.3,-0.9
05/04/2020 16:05:38.594,184057,AM1V310 @312248,32890,F1FF3C00F0FF,-1.5,6,-1.6
05/04/2020 16:05:38.624,184087,AM1V310 @312248,32897,00005B00D4FF,0,9.1,-4.4
05/04/2020 16:05:38.685,184147,AM1V310 @312248,32903,D7FF8700ABFF,-4.1,13.5,-8.5
05/04/2020 16:05:38.745,184208,AM1V310 @312248,32909,F3FF87008BFF,-1.3,13.5,-11.7
05/04/2020 16:05:38.794,184257,AM1V310 @312248,32915,C4FF7F0098FF,-6,12.7,-10.4
05/04/2020 16:05:38.834,184297,AM1V310 @312248,32922,F5FF5B00BFFF,-1.1,9.1,-6.5
05/04/2020 16:05:38.924,184387,AM1V310 @312248,32928,12003500E7FF,1.8,5.3,-2.5
05/04/2020 16:05:38.940,184403,AM1V310 @312248,32934,040002001500,0.4,0.2,2.1
05/04/2020 16:05:38.985,184447,AM1V310 @312248,32940,0600CFFF4100,0.6,-4.9,6.5
05/04/2020 16:05:39.045,184508,AM1V310 @312248,32947,E7FFF4FF2A00,-2.5,-1.2,4.2
05/04/2020 16:05:39.074,184537,AM1V310 @312248,32953,F5FF0F000900,-1.1,1.5,0.9
05/04/2020 16:05:39.134,184597,AM1V310 @312248,32959,07001900F9FF,0.7,2.5,-0.7
05/04/2020 16:05:39.195,184657,AM1V310 @312248,32965,04002400F5FF,0.4,3.6,-1.1
05/04/2020 16:05:39.224,184687,AM1V310 @312248,32972,04002700F0FF,0.4,3.9,-1.6
05/04/2020 16:05:39.285,184748,AM1V310 @312248,32978,12002A00EBFF,1.8,4.2,-2.1
05/04/2020 16:05:39.345,184808,AM1V310 @312248,32984,16002E00E5FF,2.2,4.6,-2.7
05/04/2020 16:05:39.405,184868,AM1V310 @312248,32990,1C002300E7FF,2.8,3.5,-2.5
05/04/2020 16:05:39.434,184897,AM1V310 @312248,32997,1C002700F0FF,2.8,3.9,-1.6
05/04/2020 16:05:39.524,184987,AM1V310 @312248,33003,06001E000000,0.6,3,0
05/04/2020 16:05:39.540,185002,AM1V310 @312248,33009,070000001900,0.7,0,2.5
05/04/2020 16:05:39.584,185047,AM1V310 @312248,33015,FCFF10003100,-0.4,1.6,4.9
05/04/2020 16:05:39.674,185136,AM1V310 @312248,33022,E0FF20005B00,-3.2,3.2,9.1
05/04/2020 16:05:39.687,185149,AM1V310 @312248,33028,E7FF46007600,-2.5,7,11.8
05/04/2020 16:05:39.734,185197,AM1V310 @312248,33034,B7FF44009300,-7.3,6.8,14.7
05/04/2020 16:05:39.794,185257,AM1V310 @312248,33040,ADFF4900B800,-8.3,7.3,18.4
05/04/2020 16:05:39.855,185318,AM1V310 @312248,33047,A1FF4D00FC00,-9.5,7.7,25.2
05/04/2020 16:05:39.885,185347,AM1V310 @312248,33053,A5FF69002E01,-9.1,10.5,30.2
