Logged started on,05/04/2020 16:02:34
Feature,Gyroscope
Nodes,AM1V310 @312248

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps)
05/04/2020 16:04:54.614,140088,AM1V310 @312248,27384,7B00680170FE,12.3,36,-40
05/04/2020 16:04:54.674,140137,AM1V310 @312248,27390,3F009F00F3FE,6.3,15.9,-26.9
05/04/2020 16:04:54.692,140154,AM1V310 @312248,27397,DBFF590037FF,-3.7,8.9,-20.1
05/04/2020 16:04:54.705,140167,AM1V310 @312248,27403,8AFF15000700,-11.8,2.1,0.7
05/04/2020 16:04:54.734,140196,AM1V310 @312248,27409,20FFE7FF6900,-22.4,-2.5,10.5
05/04/2020 16:04:54.854,140317,AM1V310 @312248,27415,E6FE0700CE00,-28.2,0.7,20.6
05/04/2020 16:04:54.855,140318,AM1V310 @312248,27422,F7FE7800BD00,-26.5,12,18.9
05/04/2020 16:04:54.885,140348,AM1V310 @312248,27428,3AFF1101AB00,-19.8,27.3,17.1
05/04/2020 16:04:54.945,140408,AM1V310 @312248,27434,E9FF83018E00,-2.3,38.7,14.2
05/04/2020 16:04:55.034,140497,AM1V310 @312248,27440,1F00B401D100,3.1,43.6,20.9
05/04/2020 16:04:55.064,140527,AM1V310 @312248,27447,8A00B701AF00,13.8,43.9,17.5
05/04/2020 16:04:55.125,140588,AM1V310 @312248,27453,4C01B3018C00,33.2,43.5,14
05/04/2020 16:04:55.184,140647,AM1V310 @312248,27459,C102D0011900,70.5,46.4,2.5
05/04/2020 16:04:55.205,140668,AM1V310 @312248,27465,8802C202EBFE,64.8,70.6,-27.7
05/04/2020 16:04:55.244,140707,AM1V310 @312248,27472,2100D60767FD,3.3,200.6,-66.5
05/04/2020 16:04:55.304,140767,AM1V310 @312248,27478,C11843116CF2,633.7,441.9,-347.6
05/04/2020 16:04:55.334,140797,AM1V310 @312248,27484,A8F516054EFB,-264.8,130.2,-120.2
05/04/2020 16:04:55.394,140857,AM1V310 @312248,27490,8B0F35F04A15,397.9,-404.3,545
05/04/2020 16:04:55.454,140917,AM1V310 @312248,27497,A2FF64E87D29,-9.4,-604.4,1062.1
05/04/2020 16:04:55.484,140947,AM1V310 @312248,27503,7F03E3E07727,89.5,-796.5,1010.3
05/04/2020 16:04:55.544,141007,AM1V310 @312248,27509,81FB8FE0871E,-115.1,-804.9,781.5
05/04/2020 16:04:55.604,141067,AM1V310 @312248,27515,36FCED0787F9,-97,202.9,-165.7
05/04/2020 16:04:55.634,141097,AM1V310 @312248,27522,AA00510D0DF1,17,340.9,-382.7
05/04/2020 16:04:55.694,141157,AM1V310 @312248,27528,D4087E0EA8EC,226,371,-495.2
05/04/2020 16:04:55.754,141217,AM1V310 @312248,27534,07047F0814E7,103.1,217.5,-638
05/04/2020 16:04:55.785,141247,AM1V310 @312248,27540,4E01F70826EA,33.4,229.5,-559.4
05/04/2020 16:04:55.845,141307,AM1V310 @312248,27547,9800930100FA,15.2,40.3,-153.6
05/04/2020 16:04:55.905,141367,AM1V310 @312248,27553,32F923FFF5FB,-174.2,-22.1,-103.5
05/04/2020 16:04:55.934,141397,AM1V310 @312248,27559,A3F632FE5200,-239.7,-46.2,8.2
05/04/2020 16:04:55.994,141457,AM1V310 @312248,27565,27FE180056FF,-47.3,2.4,-17
05/04/2020 16:04:56.054,141517,AM1V310 @312248,27572,A80315013BFF,93.6,27.7,-19.7
05/04/2020 16:04:56.114,141577,AM1V310 @312248,27578,2D01670035FF,30.1,10.3,-20.3
05/04/2020 16:04:56.144,141607,AM1V310 @312248,27584,9F01F3FF66FE,41.5,-1.3,-41
05/04/2020 16:04:56.204,141667,AM1V310 @312248,27590,6F01F4FF90FF,36.7,-1.2,-11.2
05/04/2020 16:04:56.234,141697,AM1V310 @312248,27597,BF00CDFFC7FF,19.1,-5.1,-5.7
05/04/2020 16:04:56.294,141757,AM1V310 @312248,27603,C4FFA9FF5800,-6,-8.7,8.8
05/04/2020 16:04:56.354,141817,AM1V310 @312248,27609,08FF2E007B00,-24.8,4.6,12.3
05/04/2020 16:04:56.415,141877,AM1V310 @312248,27615,A8FF750046FF,-8.8,11.7,-18.6
05/04/2020 16:04:56.444,141907,AM1V310 @312248,27622,9AFE4100ADFF,-35.8,6.5,-8.3
05/04/2020 16:04:56.564,142028,AM1V310 @312248,27628,A5FF480084FF,-9.1,7.2,-12.4
05/04/2020 16:04:56.607,142070,AM1V310 @312248,27634,43FF38001900,-18.9,5.6,2.5
05/04/2020 16:04:56.624,142087,AM1V310 @312248,27640,8200FAFFFEFF,13,-0.6,-0.2
05/04/2020 16:04:56.654,142117,AM1V310 @312248,27647,69009EFF4500,10.5,-9.8,6.9
05/04/2020 16:04:56.684,142147,AM1V310 @312248,27653,AC00EEFF0E00,17.2,-1.8,1.4
05/04/2020 16:04:56.744,142207,AM1V310 @312248,27659,34005F008AFF,5.2,9.5,-11.8
