Logged started on,05/04/2020 16:10:09
Feature,Gyroscope
Nodes,AM1V310 @312248

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps)
05/04/2020 16:10:27.697,18642,AM1V310 @312248,3506,D0FF5D005400,-4.8,9.3,8.4
05/04/2020 16:10:27.758,18691,AM1V310 @312248,3512,D7FF6A006C00,-4.1,10.6,10.8
05/04/2020 16:10:27.787,18720,AM1V310 @312248,3518,D4FF61005300,-4.4,9.7,8.3
05/04/2020 16:10:27.847,18780,AM1V310 @312248,3525,160075004700,2.2,11.7,7.1
05/04/2020 16:10:27.907,18840,AM1V310 @312248,3531,5B00B4001F00,9.1,18,3.1
05/04/2020 16:10:27.937,18870,AM1V310 @312248,3537,DD007E019EFF,22.1,38.2,-9.8
05/04/2020 16:10:27.998,18931,AM1V310 @312248,3543,B300E302B4FE,17.9,73.9,-33.2
05/04/2020 16:10:28.058,18991,AM1V310 @312248,3550,53FF5406AAFC,-17.3,162,-85.4
05/04/2020 16:10:28.087,19020,AM1V310 @312248,3556,13FD0B0C94F7,-74.9,308.3,-215.6
05/04/2020 16:10:28.147,19080,AM1V310 @312248,3562,5C14AC0C1EF4,521.2,324.4,-304.2
05/04/2020 16:10:28.207,19140,AM1V310 @312248,3568,5202DFFB0F06,59.4,-105.7,155.1
05/04/2020 16:10:28.238,19171,AM1V310 @312248,3575,4205A1ED1720,134.6,-470.3,821.5
05/04/2020 16:10:28.297,19230,AM1V310 @312248,3581,C9FF14E26B28,-5.5,-766,1034.7
05/04/2020 16:10:28.358,19291,AM1V310 @312248,3587,920590DC0622,142.6,-907.2,871
05/04/2020 16:10:28.387,19320,AM1V310 @312248,3593,E2F622F0480D,-233.4,-406.2,340
05/04/2020 16:10:28.447,19380,AM1V310 @312248,3600,110D02023DFE,334.5,51.4,-45.1
05/04/2020 16:10:28.507,19440,AM1V310 @312248,3606,C005251102F2,147.2,438.9,-358.2
05/04/2020 16:10:28.538,19470,AM1V310 @312248,3612,B005B710E9ED,145.6,427.9,-463.1
05/04/2020 16:10:28.597,19530,AM1V310 @312248,3618,9603550DE4E6,91.8,341.3,-642.8
05/04/2020 16:10:28.657,19590,AM1V310 @312248,3625,74FC640A6AE5,-90.8,266,-680.6
05/04/2020 16:10:28.687,19620,AM1V310 @312248,3631,710276051BF3,62.5,139.8,-330.1
05/04/2020 16:10:28.747,19680,AM1V310 @312248,3637,A5FF5400A1FB,-9.1,8.4,-111.9
05/04/2020 16:10:28.807,19740,AM1V310 @312248,3643,08FB15FF6A01,-127.2,-23.5,36.2
05/04/2020 16:10:28.837,19770,AM1V310 @312248,3650,5805B9FD6DFF,136.8,-58.3,-14.7
05/04/2020 16:10:28.897,19830,AM1V310 @312248,3656,8E025A0019FE,65.4,9,-48.7
05/04/2020 16:10:28.957,19890,AM1V310 @312248,3662,D9FFAFFFEBFD,-3.9,-8.1,-53.3
05/04/2020 16:10:28.987,19920,AM1V310 @312248,3668,3CFF81FF6600,-19.6,-12.7,10.2
05/04/2020 16:10:29.047,19980,AM1V310 @312248,3675,5AFEFFFE6601,-42.2,-25.7,35.8
05/04/2020 16:10:29.107,20040,AM1V310 @312248,3681,D1FE19FF4B01,-30.3,-23.1,33.1
05/04/2020 16:10:29.137,20070,AM1V310 @312248,3687,CDFF6EFFFE00,-5.1,-14.6,25.4
05/04/2020 16:10:29.197,20130,AM1V310 @312248,3693,0B00C8FFBD00,1.1,-5.6,18.9
05/04/2020 16:10:29.257,20190,AM1V310 @312248,3700,F2FF64003300,-1.4,10,5.1
05/04/2020 16:10:29.287,20220,AM1V310 @312248,3706,1C01B300ABFF,28.4,17.9,-8.5
05/04/2020 16:10:29.378,20311,AM1V310 @312248,3712,F5006F000200,24.5,11.1,0.2
