Logged started on,05/04/2020 15:10:47
Feature,Gyroscope
Nodes,AM1V310 @312248

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps)
05/04/2020 15:14:23.050,215249,AM1V310 @312248,30901,DBFF3E00D4FF,-3.7,6.2,-4.4
05/04/2020 15:14:23.050,215254,AM1V310 @312248,30907,E2FF4D00E0FF,-3,7.7,-3.2
05/04/2020 15:14:23.085,215273,AM1V310 @312248,30920,C1FF6D003000,-6.3,10.9,4.8
05/04/2020 15:14:23.085,215273,AM1V310 @312248,30913,D6FF5C001000,-4.2,9.2,1.6
05/04/2020 15:14:23.140,215328,AM1V310 @312248,30926,CFFF7D008C00,-4.9,12.5,14
05/04/2020 15:14:23.200,215388,AM1V310 @312248,30932,E2FE9700B200,-28.6,15.1,17.8
05/04/2020 15:14:23.230,215418,AM1V310 @312248,30938,6AFFCE006100,-15,20.6,9.7
05/04/2020 15:14:23.320,215509,AM1V310 @312248,30945,B3FFFC002A00,-7.7,25.2,4.2
05/04/2020 15:14:23.351,215539,AM1V310 @312248,30951,C0FF2D013C00,-6.4,30.1,6
05/04/2020 15:14:23.380,215568,AM1V310 @312248,30957,140045017800,2,32.5,12
05/04/2020 15:14:23.440,215628,AM1V310 @312248,30963,F5008801B000,24.5,39.2,17.6
05/04/2020 15:14:23.530,215718,AM1V310 @312248,30970,25032A037E00,80.5,81,12.6
05/04/2020 15:14:23.560,215748,AM1V310 @312248,30976,BE004D063EFE,19,161.3,-45
05/04/2020 15:14:23.590,215778,AM1V310 @312248,30982,C70C740ECAF8,327.1,370,-184.6
05/04/2020 15:14:23.650,215838,AM1V310 @312248,30988,0F05420826F6,129.5,211.4,-252.2
05/04/2020 15:14:23.680,215868,AM1V310 @312248,30995,110E73FD8F08,360.1,-65.3,219.1
05/04/2020 15:14:23.740,215928,AM1V310 @312248,31001,2AFF64ED5521,-21.4,-476.4,853.3
05/04/2020 15:14:23.800,215988,AM1V310 @312248,31007,D8FEDDE45927,-29.6,-694.7,1007.3
05/04/2020 15:14:23.830,216018,AM1V310 @312248,31013,E8FE16E1E81D,-28,-791.4,765.6
05/04/2020 15:14:23.890,216078,AM1V310 @312248,31020,E3ED5FED0308,-463.7,-476.9,205.1
05/04/2020 15:14:23.950,216139,AM1V310 @312248,31026,7D0FB10A0EF5,396.5,273.7,-280.2
05/04/2020 15:14:23.980,216168,AM1V310 @312248,31032,0B03900EBCF0,77.9,372.8,-390.8
05/04/2020 15:14:24.040,216228,AM1V310 @312248,31038,3605850DBBE9,133.4,346.1,-570.1
05/04/2020 15:14:24.100,216288,AM1V310 @312248,31045,93FB0D098FE5,-113.3,231.7,-676.9
05/04/2020 15:14:24.130,216318,AM1V310 @312248,31051,99FF810DAAEB,-10.3,345.7,-520.6
05/04/2020 15:14:24.190,216378,AM1V310 @312248,31057,2C013103FFFA,30,81.7,-128.1
05/04/2020 15:14:24.250,216438,AM1V310 @312248,31063,A1FD2D0069FC,-60.7,4.5,-91.9
05/04/2020 15:14:24.280,216468,AM1V310 @312248,31070,A6FD3FFE5C01,-60.2,-44.9,34.8
05/04/2020 15:14:24.340,216528,AM1V310 @312248,31076,6502A3FF70FF,61.3,-9.3,-14.4
05/04/2020 15:14:24.400,216588,AM1V310 @312248,31082,2E0064FF15FF,4.6,-15.6,-23.5
05/04/2020 15:14:24.430,216618,AM1V310 @312248,31088,9FFFC2FF70FF,-9.7,-6.2,-14.4
05/04/2020 15:14:24.521,216709,AM1V310 @312248,31095,D4FFB5FFEBFF,-4.4,-7.5,-2.1
05/04/2020 15:14:24.580,216768,AM1V310 @312248,31101,1B0097FF8500,2.7,-10.5,13.3
05/04/2020 15:14:24.599,216787,AM1V310 @312248,31107,3100B1FF7B00,4.9,-7.9,12.3
05/04/2020 15:14:24.700,216888,AM1V310 @312248,31113,1901EDFF4F00,28.1,-1.9,7.9
05/04/2020 15:14:24.724,216911,AM1V310 @312248,31120,93FFA8FF9101,-10.9,-8.8,40.1
05/04/2020 15:14:24.739,216926,AM1V310 @312248,31126,D600EEFFE3FF,21.4,-1.8,-2.9
05/04/2020 15:14:24.790,216978,AM1V310 @312248,31132,3F006100FDFF,6.3,9.7,-0.3
05/04/2020 15:14:24.850,217038,AM1V310 @312248,31138,2F00310084FF,4.7,4.9,-12.4
05/04/2020 15:14:24.881,217068,AM1V310 @312248,31145,F9FF3800B6FF,-0.7,5.6,-7.4
05/04/2020 15:14:24.970,217159,AM1V310 @312248,31151,ABFF1500E4FF,-8.5,2.1,-2.8
05/04/2020 15:14:25.030,217218,AM1V310 @312248,31157,A8FF1500F2FF,-8.8,2.1,-1.4
05/04/2020 15:14:25.048,217236,AM1V310 @312248,31163,BAFF1E00F0FF,-7,3,-1.6
05/04/2020 15:14:25.090,217278,AM1V310 @312248,31170,E9FF2800C5FF,-2.3,4,-5.9
05/04/2020 15:14:25.150,217338,AM1V310 @312248,31176,B9FF4500B8FF,-7.1,6.9,-7.2
05/04/2020 15:14:25.210,217398,AM1V310 @312248,31182,D9FF4D00CBFF,-3.9,7.7,-5.3
05/04/2020 15:14:25.240,217428,AM1V310 @312248,31188,10003A00D4FF,1.6,5.8,-4.4
05/04/2020 15:14:25.300,217488,AM1V310 @312248,31195,0F002800F4FF,1.5,4,-1.2
05/04/2020 15:14:25.330,217518,AM1V310 @312248,31201,060016000200,0.6,2.2,0.2
05/04/2020 15:14:25.390,217578,AM1V310 @312248,31207,06002C00F1FF,0.6,4.4,-1.5
05/04/2020 15:14:25.450,217638,AM1V310 @312248,31213,FFFF3A00ECFF,-0.1,5.8,-2
05/04/2020 15:14:25.510,217698,AM1V310 @312248,31220,1C003600EBFF,2.8,5.4,-2.1
05/04/2020 15:14:25.541,217728,AM1V310 @312248,31226,26002500F6FF,3.8,3.7,-1
05/04/2020 15:14:25.600,217788,AM1V310 @312248,31232,F1FF2900F2FF,-1.5,4.1,-1.4
05/04/2020 15:14:25.630,217818,AM1V310 @312248,31238,FFFF2900EEFF,-0.1,4.1,-1.8
05/04/2020 15:14:25.690,217879,AM1V310 @312248,31245,05001600FBFF,0.5,2.2,-0.5
05/04/2020 15:14:25.750,217938,AM1V310 @312248,31251,280016000100,4,2.2,0.1
05/04/2020 15:14:25.780,217968,AM1V310 @312248,31257,1F001C00F7FF,3.1,2.8,-0.9
05/04/2020 15:14:25.840,218028,AM1V310 @312248,31263,19001D00F8FF,2.5,2.9,-0.8
05/04/2020 15:14:25.930,218118,AM1V310 @312248,31270,2C001E00F7FF,4.4,3,-0.9
05/04/2020 15:14:25.951,218139,AM1V310 @312248,31276,2C002200F8FF,4.4,3.4,-0.8
05/04/2020 15:14:25.990,218178,AM1V310 @312248,31282,190011000E00,2.5,1.7,1.4
05/04/2020 15:14:26.050,218238,AM1V310 @312248,31288,4100F9FF1700,6.5,-0.7,2.3
05/04/2020 15:14:26.080,218268,AM1V310 @312248,31295,0A00DCFF3F00,1,-3.6,6.3
05/04/2020 15:14:26.170,218358,AM1V310 @312248,31301,DEFFD9FF5C00,-3.4,-3.9,9.2
05/04/2020 15:14:26.200,218388,AM1V310 @312248,31307,1700D6FF4800,2.3,-4.2,7.2
05/04/2020 15:14:26.230,218418,AM1V310 @312248,31313,0700EAFF2F00,0.7,-2.2,4.7
05/04/2020 15:14:26.290,218478,AM1V310 @312248,31320,C6FF09003C00,-5.8,0.9,6
