Logged started on,06/04/2020 13:18:54
Feature,Accelerometer
Nodes,AM1V310 @312248

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg)
06/04/2020 13:24:15.735,321488,AM1V310 @312248,43764,CE0732F8B102,1998,-1998,689
06/04/2020 13:24:15.825,321572,AM1V310 @312248,43770,CD07C1FF19F9,1997,-63,-1767
06/04/2020 13:24:15.853,321599,AM1V310 @312248,43776,CE07C6FEE2FE,1998,-314,-286
06/04/2020 13:24:15.885,321631,AM1V310 @312248,43782,CE075AFB1900,1998,-1190,25
06/04/2020 13:24:15.946,321692,AM1V310 @312248,43789,CE0732F8C7FE,1998,-1998,-313
06/04/2020 13:24:15.976,321721,AM1V310 @312248,43795,CE0732F81400,1998,-1998,20
06/04/2020 13:24:16.036,321782,AM1V310 @312248,43801,CE07CD0733F8,1998,1997,-1997
06/04/2020 13:24:16.096,321842,AM1V310 @312248,43807,CE076E053F00,1998,1390,63
06/04/2020 13:24:16.125,321871,AM1V310 @312248,43814,6204CD0736FF,1122,1997,-202
06/04/2020 13:24:16.186,321932,AM1V310 @312248,43820,1A05CD07D100,1306,1997,209
06/04/2020 13:24:16.275,322021,AM1V310 @312248,43826,CE07B5079F01,1998,1973,415
06/04/2020 13:24:16.306,322051,AM1V310 @312248,43832,CE073A016101,1998,314,353
06/04/2020 13:24:16.336,322082,AM1V310 @312248,43839,CE077CFDEA04,1998,-644,1258
06/04/2020 13:24:16.396,322142,AM1V310 @312248,43845,CE075FFF9504,1998,-161,1173
06/04/2020 13:24:16.426,322171,AM1V310 @312248,43851,CE07FCFB8B03,1998,-1028,907
06/04/2020 13:24:16.486,322232,AM1V310 @312248,43857,61078A024103,1889,650,833
06/04/2020 13:24:16.546,322292,AM1V310 @312248,43864,9A06A8FF1302,1690,-88,531
06/04/2020 13:24:16.576,322321,AM1V310 @312248,43870,79048000CE01,1145,128,462
06/04/2020 13:24:16.636,322382,AM1V310 @312248,43876,C304E7004E00,1219,231,78
06/04/2020 13:24:16.696,322442,AM1V310 @312248,43882,A004EC02AC00,1184,748,172
06/04/2020 13:24:16.755,322501,AM1V310 @312248,43889,F50461FF0501,1269,-159,261
06/04/2020 13:24:16.785,322531,AM1V310 @312248,43895,C704A5FE2102,1223,-347,545
06/04/2020 13:24:16.846,322592,AM1V310 @312248,43901,8904EBFF2EFF,1161,-21,-210
06/04/2020 13:24:16.906,322652,AM1V310 @312248,43907,ED03EDFF93FF,1005,-19,-109
06/04/2020 13:24:16.935,322681,AM1V310 @312248,43914,080504001D00,1288,4,29
06/04/2020 13:24:16.996,322742,AM1V310 @312248,43920,1904E5FF3DFF,1049,-27,-195
06/04/2020 13:24:17.026,322771,AM1V310 @312248,43926,7D0362007AFF,893,98,-134
06/04/2020 13:24:17.116,322862,AM1V310 @312248,43932,050495FFCAFF,1029,-107,-54
06/04/2020 13:24:17.148,322894,AM1V310 @312248,43939,EB03DBFF81FF,1003,-37,-127
06/04/2020 13:24:17.176,322922,AM1V310 @312248,43945,FE03C7FF87FF,1022,-57,-121
06/04/2020 13:24:17.236,322982,AM1V310 @312248,43951,E40311008CFF,996,17,-116
06/04/2020 13:24:17.296,323042,AM1V310 @312248,43957,BE033E0081FF,958,62,-127
06/04/2020 13:24:17.356,323102,AM1V310 @312248,43964,DF0319009FFF,991,25,-97
06/04/2020 13:24:17.385,323131,AM1V310 @312248,43970,E4030A00A3FF,996,10,-93
06/04/2020 13:24:17.528,323273,AM1V310 @312248,43976,DF03F5FFABFF,991,-11,-85
06/04/2020 13:24:17.528,323273,AM1V310 @312248,43982,D1031600AFFF,977,22,-81
06/04/2020 13:24:17.540,323285,AM1V310 @312248,43989,DF03F9FFB1FF,991,-7,-79
06/04/2020 13:24:17.596,323342,AM1V310 @312248,43995,E003E3FFBAFF,992,-29,-70
06/04/2020 13:24:17.626,323371,AM1V310 @312248,44001,DA030000C1FF,986,0,-63
06/04/2020 13:24:17.685,323431,AM1V310 @312248,44007,E003E0FFC0FF,992,-32,-64
06/04/2020 13:24:17.745,323491,AM1V310 @312248,44014,D203C5FFBDFF,978,-59,-67
06/04/2020 13:24:17.776,323522,AM1V310 @312248,44020,DD03CAFFC9FF,989,-54,-55
06/04/2020 13:24:17.836,323582,AM1V310 @312248,44026,D903B7FFCAFF,985,-73,-54
06/04/2020 13:24:17.896,323642,AM1V310 @312248,44032,D903D6FFC1FF,985,-42,-63
06/04/2020 13:24:17.925,323671,AM1V310 @312248,44039,E403D0FFC2FF,996,-48,-62
06/04/2020 13:24:18.019,323767,AM1V310 @312248,44045,DD03B5FFAAFF,989,-75,-86
06/04/2020 13:24:18.051,323797,AM1V310 @312248,44051,ED03F3FFD6FF,1005,-13,-42
06/04/2020 13:24:18.077,323822,AM1V310 @312248,44057,CB03DFFFACFF,971,-33,-84
06/04/2020 13:24:18.135,323881,AM1V310 @312248,44064,E403BEFF94FF,996,-66,-108
06/04/2020 13:24:18.196,323942,AM1V310 @312248,44070,EA039DFF98FF,1002,-99,-104
06/04/2020 13:24:18.225,323971,AM1V310 @312248,44076,E703ABFFA1FF,999,-85,-95
06/04/2020 13:24:18.285,324031,AM1V310 @312248,44082,E603D5FFCAFF,998,-43,-54
06/04/2020 13:24:18.345,324091,AM1V310 @312248,44089,CF03D1FFB0FF,975,-47,-80
06/04/2020 13:24:18.375,324121,AM1V310 @312248,44095,ED03E5FFFAFF,1005,-27,-6
06/04/2020 13:24:18.435,324182,AM1V310 @312248,44101,DE03A4FFE9FF,990,-92,-23
