Logged started on,29/02/2020 15:46:22
Feature,Magnetometer
Nodes,AM1V310 @315648

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mGa),Y (mGa),Z (mGa)
29/02/2020 16:28:27.471,2524627,AM1V310 @315648,318691,C1FE6AFF5DFE,-319,-150,-419
29/02/2020 16:28:27.532,2524689,AM1V310 @315648,318697,DEFE56FF56FE,-290,-170,-426
29/02/2020 16:28:27.560,2524717,AM1V310 @315648,318704,B8FE3DFF8AFE,-328,-195,-374
29/02/2020 16:28:27.620,2524777,AM1V310 @315648,318710,7DFE23FFF3FE,-387,-221,-269
29/02/2020 16:28:27.681,2524838,AM1V310 @315648,318716,48FE25FF97FF,-440,-219,-105
29/02/2020 16:28:27.710,2524867,AM1V310 @315648,318722,71FE17FF4100,-399,-233,65
29/02/2020 16:28:27.770,2524927,AM1V310 @315648,318729,BEFEF2FE7900,-322,-270,121
29/02/2020 16:28:27.831,2524988,AM1V310 @315648,318735,FFFEC0FE8000,-257,-320,128
29/02/2020 16:28:27.860,2525016,AM1V310 @315648,318741,62FF90FE7300,-158,-368,115
29/02/2020 16:28:27.920,2525076,AM1V310 @315648,318747,BDFF6FFE5300,-67,-401,83
29/02/2020 16:28:27.981,2525138,AM1V310 @315648,318754,C9FF6EFE6200,-55,-402,98
29/02/2020 16:28:28.011,2525168,AM1V310 @315648,318760,BDFF7EFE8800,-67,-386,136
29/02/2020 16:28:28.072,2525228,AM1V310 @315648,318766,C0FF9BFEB200,-64,-357,178
29/02/2020 16:28:28.131,2525288,AM1V310 @315648,318772,D8FF9BFEB000,-40,-357,176
29/02/2020 16:28:28.160,2525316,AM1V310 @315648,318779,E6FFA7FEB500,-26,-345,181
29/02/2020 16:28:28.220,2525376,AM1V310 @315648,318785,010095FEA300,1,-363,163
29/02/2020 16:28:28.281,2525438,AM1V310 @315648,318791,050093FE9E00,5,-365,158
29/02/2020 16:28:28.311,2525467,AM1V310 @315648,318797,070083FE9A00,7,-381,154
29/02/2020 16:28:28.371,2525528,AM1V310 @315648,318804,0E0084FE9400,14,-380,148
29/02/2020 16:28:28.430,2525587,AM1V310 @315648,318810,280089FE8B00,40,-375,139
29/02/2020 16:28:28.460,2525616,AM1V310 @315648,318816,1F0084FE8200,31,-380,130
29/02/2020 16:28:28.520,2525677,AM1V310 @315648,318822,220084FE8000,34,-380,128
29/02/2020 16:28:28.581,2525738,AM1V310 @315648,318829,2C0083FE8200,44,-381,130
29/02/2020 16:28:28.610,2525767,AM1V310 @315648,318835,2B0080FE7D00,43,-384,125
29/02/2020 16:28:28.671,2525828,AM1V310 @315648,318841,2B0083FE8500,43,-381,133
29/02/2020 16:28:28.732,2525889,AM1V310 @315648,318847,2C0083FE7600,44,-381,118
29/02/2020 16:28:28.761,2525917,AM1V310 @315648,318854,370087FE7C00,55,-377,124
29/02/2020 16:28:28.820,2525978,AM1V310 @315648,318860,3A0080FE7F00,58,-384,127
29/02/2020 16:28:28.911,2526068,AM1V310 @315648,318866,3D0083FE7C00,61,-381,124
29/02/2020 16:28:28.932,2526088,AM1V310 @315648,318872,370083FE7600,55,-381,118
29/02/2020 16:28:28.971,2526127,AM1V310 @315648,318879,490083FE7700,73,-381,119
29/02/2020 16:28:29.031,2526188,AM1V310 @315648,318885,47007AFE7600,71,-390,118
29/02/2020 16:28:29.059,2526216,AM1V310 @315648,318891,430080FE7400,67,-384,116
29/02/2020 16:28:29.121,2526278,AM1V310 @315648,318897,460084FE7000,70,-380,112
29/02/2020 16:28:29.180,2526337,AM1V310 @315648,318904,4A007EFE7400,74,-386,116
29/02/2020 16:28:29.211,2526367,AM1V310 @315648,318910,3E0081FE7400,62,-383,116
29/02/2020 16:28:29.281,2526437,AM1V310 @315648,318916,410080FE7600,65,-384,118
29/02/2020 16:28:29.332,2526488,AM1V310 @315648,318922,37007EFE7400,55,-386,116
29/02/2020 16:28:29.361,2526517,AM1V310 @315648,318929,3B007EFE7000,59,-386,112
29/02/2020 16:28:29.451,2526608,AM1V310 @315648,318935,37007DFE7400,55,-387,116
29/02/2020 16:28:29.480,2526636,AM1V310 @315648,318941,37007BFE7400,55,-389,116
29/02/2020 16:28:29.511,2526667,AM1V310 @315648,318947,31007BFE6E00,49,-389,110
29/02/2020 16:28:29.571,2526728,AM1V310 @315648,318954,32007BFE7700,50,-389,119
29/02/2020 16:28:29.632,2526788,AM1V310 @315648,318960,2E007BFE6D00,46,-389,109
29/02/2020 16:28:29.661,2526818,AM1V310 @315648,318966,32007DFE6700,50,-387,103
29/02/2020 16:28:29.720,2526877,AM1V310 @315648,318972,320075FE6B00,50,-395,107
29/02/2020 16:28:29.780,2526937,AM1V310 @315648,318979,35007EFE7100,53,-386,113
29/02/2020 16:28:29.811,2526967,AM1V310 @315648,318985,310078FE6A00,49,-392,106
29/02/2020 16:28:29.871,2527028,AM1V310 @315648,318991,320075FE6E00,50,-395,110
29/02/2020 16:28:29.931,2527088,AM1V310 @315648,318997,37007BFE6E00,55,-389,110
29/02/2020 16:28:29.960,2527116,AM1V310 @315648,319004,2C0071FE6D00,44,-399,109
29/02/2020 16:28:30.020,2527177,AM1V310 @315648,319010,2B007AFE6500,43,-390,101
29/02/2020 16:28:30.080,2527237,AM1V310 @315648,319016,380075FE6800,56,-395,104
29/02/2020 16:28:30.111,2527267,AM1V310 @315648,319022,2F0075FE6B00,47,-395,107
29/02/2020 16:28:30.171,2527328,AM1V310 @315648,319029,310078FE6400,49,-392,100
29/02/2020 16:28:30.231,2527388,AM1V310 @315648,319035,350075FE6800,53,-395,104
29/02/2020 16:28:30.260,2527416,AM1V310 @315648,319041,31006FFE6A00,49,-401,106
29/02/2020 16:28:30.320,2527477,AM1V310 @315648,319047,35007BFE7100,53,-389,113
29/02/2020 16:28:30.380,2527537,AM1V310 @315648,319054,3A007EFE7000,58,-386,112
29/02/2020 16:28:30.410,2527567,AM1V310 @315648,319060,3B007BFE7700,59,-389,119
29/02/2020 16:28:30.472,2527629,AM1V310 @315648,319066,310078FE7A00,49,-392,122
29/02/2020 16:28:30.532,2527689,AM1V310 @315648,319072,350080FE7C00,53,-384,124
29/02/2020 16:28:30.561,2527718,AM1V310 @315648,319079,380087FE8200,56,-377,130
