Logged started on,06/04/2020 10:46:06
Feature,Accelerometer
Nodes,AM1V310 @312248

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg)
06/04/2020 10:53:12.436,425866,AM1V310 @312248,11179,CE0782FD4800,1998,-638,72
06/04/2020 10:53:12.466,425889,AM1V310 @312248,11185,CE070C00A202,1998,12,674
06/04/2020 10:53:12.526,425949,AM1V310 @312248,11192,CE0715FDCE07,1998,-747,1998
06/04/2020 10:53:12.586,426009,AM1V310 @312248,11198,23065A01CE07,1571,346,1998
06/04/2020 10:53:12.616,426039,AM1V310 @312248,11204,C803A504CE07,968,1189,1998
06/04/2020 10:53:12.676,426099,AM1V310 @312248,11210,61FC7401CBFC,-927,372,-821
06/04/2020 10:53:12.765,426189,AM1V310 @312248,11217,E2FD32F8EEFD,-542,-1998,-530
06/04/2020 10:53:12.796,426219,AM1V310 @312248,11223,CE07F2FDCBFA,1998,-526,-1333
06/04/2020 10:53:12.856,426279,AM1V310 @312248,11229,9707CD075FF8,1943,1997,-1953
06/04/2020 10:53:12.886,426309,AM1V310 @312248,11235,CC06DBFBC7FE,1740,-1061,-313
06/04/2020 10:53:12.916,426339,AM1V310 @312248,11242,21019DFB21FD,289,-1123,-735
06/04/2020 10:53:13.006,426429,AM1V310 @312248,11248,9EFEEDFF6BFD,-354,-19,-661
06/04/2020 10:53:13.036,426459,AM1V310 @312248,11254,13FFAEFEAF00,-237,-338,175
06/04/2020 10:53:13.066,426489,AM1V310 @312248,11260,E5FFDC009500,-27,220,149
06/04/2020 10:53:13.126,426549,AM1V310 @312248,11267,BB0270028405,699,624,1412
06/04/2020 10:53:13.186,426609,AM1V310 @312248,11273,8F07D303D404,1935,979,1236
06/04/2020 10:53:13.216,426639,AM1V310 @312248,11279,CE07BB01CE07,1998,443,1998
06/04/2020 10:53:13.276,426699,AM1V310 @312248,11285,4A0639FF9004,1610,-199,1168
06/04/2020 10:53:13.365,426789,AM1V310 @312248,11292,970515027401,1431,533,372
06/04/2020 10:53:13.393,426816,AM1V310 @312248,11298,F30246FF5CFD,755,-186,-676
06/04/2020 10:53:13.456,426879,AM1V310 @312248,11304,5D0641FB5805,1629,-1215,1368
06/04/2020 10:53:13.486,426909,AM1V310 @312248,11310,4804FDFF1400,1096,-3,20
06/04/2020 10:53:13.605,427029,AM1V310 @312248,11317,7E04F3007EFF,1150,243,-130
06/04/2020 10:53:13.641,427065,AM1V310 @312248,11329,FE0392007900,1022,146,121
06/04/2020 10:53:13.641,427065,AM1V310 @312248,11323,8604750051FF,1158,117,-175
06/04/2020 10:53:13.666,427089,AM1V310 @312248,11335,E50305009C00,997,5,156
06/04/2020 10:53:13.726,427149,AM1V310 @312248,11342,D703E7FFD7FF,983,-25,-41
06/04/2020 10:53:13.786,427209,AM1V310 @312248,11348,E903FFFF7FFF,1001,-1,-129
06/04/2020 10:53:13.816,427239,AM1V310 @312248,11354,090474000E00,1033,116,14
06/04/2020 10:53:13.876,427299,AM1V310 @312248,11360,CF035E0092FF,975,94,-110
06/04/2020 10:53:13.936,427358,AM1V310 @312248,11367,C6037900BBFF,966,121,-69
06/04/2020 10:53:13.966,427389,AM1V310 @312248,11373,EB0356008BFF,1003,86,-117
06/04/2020 10:53:14.026,427448,AM1V310 @312248,11379,EB033D0080FF,1003,61,-128
06/04/2020 10:53:14.086,427509,AM1V310 @312248,11385,D1038800BCFF,977,136,-68
06/04/2020 10:53:14.116,427539,AM1V310 @312248,11392,CD036D00B0FF,973,109,-80
06/04/2020 10:53:14.176,427599,AM1V310 @312248,11398,DD036F00A8FF,989,111,-88
06/04/2020 10:53:14.265,427689,AM1V310 @312248,11404,D2038100AAFF,978,129,-86
06/04/2020 10:53:14.283,427706,AM1V310 @312248,11410,CD036400AEFF,973,100,-82
06/04/2020 10:53:14.326,427749,AM1V310 @312248,11417,CB037700A9FF,971,119,-87
06/04/2020 10:53:14.415,427839,AM1V310 @312248,11423,DC036B00A5FF,988,107,-91
06/04/2020 10:53:14.436,427859,AM1V310 @312248,11429,D2036D00BAFF,978,109,-70
06/04/2020 10:53:14.506,427929,AM1V310 @312248,11435,D2036E009EFF,978,110,-98
06/04/2020 10:53:14.536,427959,AM1V310 @312248,11442,D4037F009DFF,980,127,-99
06/04/2020 10:53:14.566,427989,AM1V310 @312248,11448,D6035F00A5FF,982,95,-91
06/04/2020 10:53:14.631,428054,AM1V310 @312248,11454,D3037800A2FF,979,120,-94
06/04/2020 10:53:14.776,428200,AM1V310 @312248,11467,D50386009EFF,981,134,-98
06/04/2020 10:53:14.776,428200,AM1V310 @312248,11460,DB036A009EFF,987,106,-98
06/04/2020 10:53:14.809,428232,AM1V310 @312248,11473,D403710091FF,980,113,-111
06/04/2020 10:53:14.836,428259,AM1V310 @312248,11479,D10380009EFF,977,128,-98
06/04/2020 10:53:14.866,428289,AM1V310 @312248,11485,D40366009DFF,980,102,-99
06/04/2020 10:53:14.956,428379,AM1V310 @312248,11492,D10372009BFF,977,114,-101
06/04/2020 10:53:14.986,428409,AM1V310 @312248,11498,D20371009FFF,978,113,-97
