Logged started on,27/03/2020 23:59:48
Feature,Magnetometer
Nodes,AM1V310 @312248

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mGa),Y (mGa),Z (mGa)
28/03/2020 00:00:26.666,38262,AM1V310 @312248,7384,A10088FD8200,161,-632,130
28/03/2020 00:00:26.698,38295,AM1V310 @312248,7390,A5008CFD7D00,165,-628,125
28/03/2020 00:00:26.759,38356,AM1V310 @312248,7397,A5008BFD7600,165,-629,118
28/03/2020 00:00:26.819,38416,AM1V310 @312248,7403,9E0091FD8000,158,-623,128
28/03/2020 00:00:26.849,38445,AM1V310 @312248,7409,A80097FD7A00,168,-617,122
28/03/2020 00:00:26.908,38505,AM1V310 @312248,7415,9E0091FD7A00,158,-623,122
28/03/2020 00:00:26.938,38535,AM1V310 @312248,7422,9C008EFD7D00,156,-626,125
28/03/2020 00:00:26.998,38595,AM1V310 @312248,7428,9F008EFD7700,159,-626,119
28/03/2020 00:00:27.058,38655,AM1V310 @312248,7434,AD0092FD8000,173,-622,128
28/03/2020 00:00:27.089,38685,AM1V310 @312248,7440,A70098FD8000,167,-616,128
28/03/2020 00:00:27.148,38745,AM1V310 @312248,7447,9C0095FD8800,156,-619,136
28/03/2020 00:00:27.208,38805,AM1V310 @312248,7453,9E0095FD7D00,158,-619,125
28/03/2020 00:00:27.239,38835,AM1V310 @312248,7459,9F0094FD7F00,159,-620,127
28/03/2020 00:00:27.298,38895,AM1V310 @312248,7465,A80092FD8900,168,-622,137
28/03/2020 00:00:27.359,38955,AM1V310 @312248,7472,A20092FD8600,162,-622,134
28/03/2020 00:00:27.388,38985,AM1V310 @312248,7478,9F0094FD8300,159,-620,131
