Logged started on,27/03/2020 23:11:23
Feature,Accelerometer
Nodes,AM1V310 @312248

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg)
27/03/2020 23:18:08.620,405566,AM1V310 @312248,53740,DD0379FFFDFF,989,-135,-3
27/03/2020 23:18:08.681,405619,AM1V310 @312248,53746,DE037DFF0400,990,-131,4
27/03/2020 23:18:08.740,405679,AM1V310 @312248,53752,E90371FF0D00,1001,-143,13
27/03/2020 23:18:08.770,405708,AM1V310 @312248,53758,0604D7FE5500,1030,-297,85
27/03/2020 23:18:08.830,405769,AM1V310 @312248,53765,2C05A9FE8600,1324,-343,134
27/03/2020 23:18:08.890,405829,AM1V310 @312248,53771,CE07F2FCB902,1998,-782,697
27/03/2020 23:18:08.920,405858,AM1V310 @312248,53777,CE07F7FECBFE,1998,-265,-309
27/03/2020 23:18:08.980,405918,AM1V310 @312248,53783,CE075AFF9DFD,1998,-166,-611
27/03/2020 23:18:09.010,405948,AM1V310 @312248,53790,CE074F011DFD,1998,335,-739
27/03/2020 23:18:09.071,406009,AM1V310 @312248,53796,E503E001DCFF,997,480,-36
27/03/2020 23:18:09.160,406099,AM1V310 @312248,53802,8F0114026BFF,399,532,-149
27/03/2020 23:18:09.193,406131,AM1V310 @312248,53808,7F04DFFF3802,1151,-33,568
27/03/2020 23:18:09.220,406159,AM1V310 @312248,53815,CE0768FDA803,1998,-664,936
27/03/2020 23:18:09.280,406218,AM1V310 @312248,53821,CE0709FE6C03,1998,-503,876
27/03/2020 23:18:09.310,406248,AM1V310 @312248,53827,CE07E30037FF,1998,227,-201
27/03/2020 23:18:09.370,406309,AM1V310 @312248,53833,CE07CD073DFB,1998,1997,-1219
27/03/2020 23:18:09.431,406370,AM1V310 @312248,53840,5C02CD07DAF8,604,1997,-1830
27/03/2020 23:18:09.460,406398,AM1V310 @312248,53846,3A04C202F5FA,1082,706,-1291
27/03/2020 23:18:09.520,406459,AM1V310 @312248,53852,00061F0406FF,1536,1055,-250
27/03/2020 23:18:09.580,406519,AM1V310 @312248,53858,C00606029802,1728,518,664
27/03/2020 23:18:09.610,406549,AM1V310 @312248,53865,55076CFF1B05,1877,-148,1307
27/03/2020 23:18:09.670,406608,AM1V310 @312248,53871,A204A4FD4906,1186,-604,1609
